ts,open,close,session
1779460200,717.71,721.14,regular
1779463800,721.17,720.1601,regular
1779467400,720.2,721.84,regular
1779471000,721.87,720.09,regular
1779474600,720.06,717.3854,regular
1779478200,717.385,717.43,regular
1779480000,717.45,716.715,post
1779483600,716.85,717.23,post
1779487200,717.21,716.51,post
1779490800,716.52,715.31,post
1779782400,722.95,723.31,pre
1779786000,723.33,724.5,pre
1779789600,724.5,725.8631,pre
1779793200,725.87,724.97,pre
1779796800,724.97,725.8478,pre
1779800400,725.8503,726.08,pre
1779802200,726.025,729.9201,regular
1779805800,729.9,728.31,regular
1779809400,728.322,728.1201,regular
1779813000,728.1592,727.5999,regular
1779816600,727.5921,729.4393,regular
1779820200,729.43,729.58,regular
1779823800,729.57,730.215,regular
1779825600,730.225,729.44,post
1779829200,729.4585,729.85,post
1779832800,729.77,729.3196,post
1779836400,729.31,730.65,post
1779868800,731.7,733.5,pre
1779872400,733.49,733.01,pre
1779876000,732.94,734.0316,pre
1779879600,734.027,734.985,pre
1779883200,734.9652,736.99,pre
1779886800,737.04,732.97,pre
1779888600,732.95,726.355,regular
1779892200,726.32,727.18,regular
1779895800,727.18,728.19,regular
1779899400,728.16,727.3,regular
1779903000,727.35,729.67,regular
1779906600,729.66,728.99,regular
1779910200,728.99,729.49,regular
1779912000,729.45,731.38,post
1779915600,731.2,730.5856,post
1779919200,730.69,729.78,post
1779922800,729.72,727.817,post
1779955200,727.41,727.58,pre
1779958800,727.53,727.66,pre
1779962400,727.66,726.91,pre
1779966000,726.75,725.84,pre
1779969600,725.822,727.35,pre
1779973200,727.35,729.735,pre
1779975000,729.74,731.9299,regular
1779978600,731.93,734.67,regular
1779982200,734.69,735.64,regular
1779985800,735.645,735.575,regular
1779989400,735.58,735.97,regular
1779993000,735.95,735.65,regular
1779996600,735.65,735.57,regular
1779998400,735.45,735.88,post
1780002000,735.8,736.174,post
1780005600,736.2,735.47,post
1780009200,735.47,735.5392,post
1780041600,735.92,736.12,pre
1780045200,736.18,737.17,pre
1780048800,737.0908,736.61,pre
1780052400,736.5,736.6,pre
1780056000,736.68,736.52,pre
1780059600,736.55,737.8,pre
1780061400,737.7101,738.5,regular
1780065000,738.49,738.32,regular
1780068600,738.32,738.49,regular
1780072200,738.495,737.63,regular
1780075800,737.63,737.87,regular
1780079400,737.86,737.86,regular
1780083000,737.87,738.225,regular
1780084800,738.24,738.08,post
1780088400,738.08,737.725,post
1780092000,737.725,738.005,post
1780095600,738.0188,737.98,post
1780300800,741.19,739.8,pre
1780304400,739.79,740.28,pre
1780308000,740.3182,740.65,pre
1780311600,740.59,740.03,pre
1780315200,739.95,739.685,pre
1780318800,739.72,737.12,pre
1780320600,737.13,738.13,regular
1780324200,738.1,740.52,regular
1780327800,740.51,741.25,regular
1780331400,741.3,743.41,regular
1780335000,743.49,744.54,regular
1780338600,744.53,744.0,regular
