ts,open,close,session
1698859800,41.649,41.6875,regular
1698863400,41.686,42.161,regular
1698867000,42.1635,42.31,regular
1698868800,42.325,42.66,post
1698872400,42.673,42.717,post
1698876000,42.701,42.735,post
1698879600,42.735,42.973,post
1698912000,43.0,43.262,pre
1698915600,43.26,43.287,pre
1698919200,43.287,43.135,pre
1698922800,43.13,43.088,pre
1698926400,43.089,43.176,pre
1698930000,43.186,43.426,pre
1698931800,43.328,43.424,regular
1698935400,43.428,43.206,regular
1698939000,43.207,43.15,regular
1698942600,43.157,43.28,regular
1698946200,43.288,43.461,regular
1698949800,43.4585,43.7026,regular
1698953400,43.699,43.511,regular
1698955200,43.512,43.495,post
1698958800,43.484,43.2,post
1698962400,43.217,43.26,post
1698966000,43.28,43.255,post
1698998400,43.3,43.339,pre
1699002000,43.311,43.265,pre
1699005600,43.28,43.344,pre
1699009200,43.344,43.38,pre
1699012800,43.388,43.555,pre
1699016400,43.574,44.047,pre
1699018200,44.02,43.974,regular
1699021800,43.969,44.4698,regular
1699025400,44.478,44.765,regular
1699029000,44.7645,44.737,regular
1699032600,44.742,45.143,regular
1699036200,45.137,45.096,regular
1699039800,45.094,45.004,regular
1699041600,45.004,45.002,post
1699045200,45.0025,45.03,post
1699048800,45.029,45.017,post
1699052400,45.02,45.08,post
1699261200,45.162,45.395,pre
1699264800,45.384,45.53,pre
1699268400,45.532,45.478,pre
1699272000,45.48,45.62,pre
1699275600,45.62,45.412,pre
1699279200,45.409,45.298,pre
1699281000,45.2845,45.5,regular
1699284600,45.501,45.655,regular
1699288200,45.658,45.3484,regular
1699291800,45.342,44.998,regular
1699295400,45.006,45.375,regular
1699299000,45.373,45.675,regular
1699302600,45.68,45.7557,regular
1699304400,45.759,45.688,post
1699308000,45.685,45.648,post
1699311600,45.648,45.608,post
1699347600,45.62,45.47,pre
1699351200,45.47,45.463,pre
1699354800,45.464,45.422,pre
1699358400,45.403,45.471,pre
1699362000,45.478,45.58,pre
1699365600,45.583,45.647,pre
1699367400,45.719,45.782,regular
1699371000,45.776,46.074,regular
1699374600,46.079,45.8675,regular
1699378200,45.8657,46.02,regular
1699381800,46.02,46.146,regular
1699385400,46.15,46.051,regular
1699389000,46.053,45.954,regular
1699390800,45.955,45.92,post
1699394400,45.923,45.916,post
1699398000,45.917,46.0155,post
1699434000,45.99,45.895,pre
1699437600,45.875,46.064,pre
1699441200,46.064,46.105,pre
1699444800,46.105,46.071,pre
1699448400,46.085,46.08,pre
1699452000,46.09,46.12,pre
1699453800,46.1,46.187,regular
1699457400,46.187,46.3755,regular
1699461000,46.3727,46.323,regular
1699464600,46.311,46.6945,regular
1699468200,46.6962,46.8076,regular
1699471800,46.806,46.6277,regular
1699475400,46.626,46.583,regular
1699477200,46.578,46.56,post
1699480800,45.955,46.575,post
1699484400,46.575,46.504,post
1699520400,46.612,46.898,pre
1699524000,46.88,46.988,pre
1699527600,46.953,46.641,pre
1699531200,46.621,46.79,pre
1699534800,46.796,47.33,pre
1699538400,47.316,47.445,pre
1699540200,47.467,47.58,regular
1699543800,47.58,47.81,regular
1699547400,47.8065,47.865,regular
1699551000,47.862,47.927,regular
1699554600,47.927,47.35,regular
1699558200,47.34,46.987,regular
1699561800,46.997,46.9555,regular
1699563600,46.953,46.9205,post
1699567200,46.927,46.808,post
1699570800,46.808,46.875,post
1699606800,46.962,46.82,pre
1699610400,46.814,46.589,pre
1699614000,46.589,46.69,pre
1699617600,46.696,46.939,pre
1699621200,46.937,47.3582,pre
1699624800,47.356,47.45,pre
1699626600,47.5,47.496,regular
1699630200,47.496,47.7985,regular
1699633800,47.7948,47.941,regular
1699637400,47.9461,48.1135,regular
1699641000,48.1135,48.2835,regular
1699644600,48.283,48.3215,regular
1699648200,48.3135,48.34,regular
1699650000,48.34,48.44,post
1699653600,48.44,48.325,post
1699657200,48.325,48.4,post
1699866000,48.162,48.22,pre
1699869600,48.226,48.409,pre
1699873200,48.414,48.54,pre
1699876800,48.53,48.65,pre
1699880400,48.65,48.694,pre
1699884000,48.693,48.397,pre
1699885800,48.32,48.891,regular
1699889400,48.889,48.89,regular
1699893000,48.89,48.812,regular
1699896600,48.8035,48.722,regular
1699900200,48.723,49.03,regular
1699903800,49.036,49.057,regular
1699907400,49.056,48.618,regular
1699909200,48.61,48.677,post
1699912800,48.679,48.655,post
1699916400,48.659,48.72,post
1699952400,48.812,48.98,pre
1699956000,48.992,49.01,pre
1699959600,49.02,48.955,pre
1699963200,48.965,48.933,pre
1699966800,48.919,48.954,pre
1699970400,48.957,49.762,pre
1699972200,49.522,49.4192,regular
1699975800,49.4175,49.596,regular
1699979400,49.602,49.489,regular
1699983000,49.4937,49.5625,regular
1699986600,49.567,49.5754,regular
1699990200,49.5783,49.7235,regular
1699993800,49.724,49.654,regular
1699995600,49.655,49.7,post
1699999200,49.7,49.791,post
1700002800,49.791,49.865,post
1700038800,50.0,49.949,pre
1700042400,49.949,49.971,pre
1700046000,49.971,49.995,pre
1700049600,49.989,50.094,pre
1700053200,50.092,50.133,pre
1700056800,50.131,49.8879,pre
1700058600,49.935,49.221,regular
1700062200,49.231,49.301,regular
1700065800,49.309,48.695,regular
1700069400,48.69,48.596,regular
1700073000,48.596,48.8762,regular
1700076600,48.883,48.7185,regular
1700080200,48.723,48.909,regular
1700082000,48.911,48.67,post
1700085600,48.6621,48.6925,post
1700089200,48.7,48.7345,post
1700125200,48.89,48.65,pre
1700128800,48.631,48.531,pre
1700132400,48.521,48.537,pre
1700136000,48.54,48.32,pre
1700139600,48.32,48.433,pre
1700143200,48.45,48.56,pre
1700145000,48.8204,48.9604,regular
1700148600,48.9595,48.716,regular
1700152200,48.721,49.1745,regular
1700155800,49.176,49.177,regular
1700159400,49.177,49.087,regular
1700163000,49.0865,49.2319,regular
1700166600,49.239,49.488,regular
1700168400,49.488,49.61,post
1700172000,49.606,49.5895,post
1700175600,49.599,49.597,post
1700211600,49.595,49.607,pre
1700215200,49.599,49.76,pre
1700218800,49.756,49.638,pre
1700222400,49.626,49.622,pre
1700226000,49.631,49.648,pre
1700229600,49.648,49.443,pre
1700231400,49.524,49.34,regular
1700235000,49.338,49.3192,regular
1700238600,49.3235,49.284,regular
1700242200,49.284,49.533,regular
1700245800,49.535,49.4812,regular
1700249400,49.477,49.4075,regular
1700253000,49.4084,49.298,regular
1700254800,49.297,49.273,post
1700258400,49.272,49.283,post
1700262000,49.283,49.303,post
1700470800,49.23,49.687,pre
1700474400,49.663,49.546,pre
1700478000,49.554,49.537,pre
1700481600,49.55,49.64,pre
1700485200,49.625,49.65,pre
1700488800,49.65,49.52,pre
1700490600,49.312,49.7667,regular
1700494200,49.777,49.696,regular
1700497800,49.7,49.8302,regular
1700501400,49.829,49.8785,regular
1700505000,49.8789,50.424,regular
1700508600,50.4214,50.3972,regular
1700512200,50.4,50.409,regular
1700514000,50.409,50.49,post
1700517600,50.4915,50.47,post
1700521200,50.463,50.502,post
1700557200,50.59,50.57,pre
1700560800,50.578,50.581,pre
1700564400,50.571,50.53,pre
1700568000,50.53,50.388,pre
1700571600,50.39,50.242,pre
1700575200,50.236,50.09,pre
1700577000,50.126,49.285,regular
1700580600,49.284,49.719,regular
1700584200,49.7165,49.652,regular
1700587800,49.6551,49.701,regular
1700591400,49.697,50.0535,regular
1700595000,50.057,50.023,regular
1700598600,50.024,49.9895,regular
1700600400,49.944,49.45,post
1700604000,49.45,49.37,post
1700607600,49.36,49.19,post
1700643600,49.002,49.46,pre
1700647200,49.456,49.597,pre
1700650800,49.599,50.479,pre
1700654400,50.473,50.366,pre
1700658000,50.366,50.17,pre
1700661600,50.17,49.918,pre
1700663400,49.669,48.219,regular
1700667000,48.229,48.249,regular
1700670600,48.25,48.868,regular
1700674200,48.8704,49.1907,regular
1700677800,49.195,49.206,regular
1700681400,49.2135,48.789,regular
1700685000,48.79,48.7065,regular
1700686800,48.703,48.58,post
1700690400,48.572,48.561,post
1700694000,48.561,48.544,post
1700816400,48.002,48.435,pre
1700820000,48.435,47.64,pre
1700823600,47.635,47.745,pre
1700827200,47.756,47.916,pre
1700830800,47.912,48.215,pre
1700834400,48.215,48.3,pre
1700836200,48.47,48.0285,regular
1700839800,48.0338,48.161,regular
1700843400,48.163,48.0,regular
1700848800,48.0,47.75,regular
1700852400,47.7485,47.77,regular
1700856000,47.775,47.775,regular
1700859600,47.775,47.776,post
1701075600,47.402,47.526,pre
1701079200,47.529,47.64,pre
1701082800,47.64,47.655,pre
1701086400,47.648,47.792,pre
1701090000,47.793,47.95,pre
1701093600,47.949,47.666,pre
1701095400,47.8,48.184,regular
1701099000,48.176,47.98,regular
1701102600,47.974,48.125,regular
1701106200,48.127,48.405,regular
1701109800,48.4,48.37,regular
1701113400,48.374,48.359,regular
1701117000,48.357,48.234,regular
1701118800,48.236,48.19,post
1701122400,48.19,48.211,post
1701126000,48.211,48.187,post
1701162000,48.232,48.159,pre
1701165600,48.183,48.213,pre
1701169200,48.213,48.292,pre
1701172800,48.29,48.301,pre
1701176400,48.302,48.233,pre
1701180000,48.23,48.25,pre
1701181800,48.236,47.707,regular
1701185400,47.7075,48.0195,regular
1701189000,48.014,48.0542,regular
1701192600,48.0503,47.687,regular
1701196200,47.695,47.614,regular
1701199800,47.617,47.614,regular
1701203400,47.609,47.827,regular
1701205200,47.815,47.767,post
1701208800,47.767,47.767,post
1701212400,47.768,47.76,post
1701248400,47.999,48.183,pre
1701252000,48.187,48.182,pre
1701255600,48.188,48.339,pre
1701259200,48.336,48.18,pre
1701262800,48.18,48.284,pre
1701266400,48.275,48.336,pre
1701268200,48.379,48.325,regular
1701271800,48.3249,47.9725,regular
1701275400,47.975,48.22,regular
1701279000,48.217,48.1945,regular
1701282600,48.1945,48.151,regular
1701286200,48.15,48.0995,regular
1701289800,48.107,48.135,regular
1701291600,48.12,48.1,post
1701295200,48.105,48.1225,post
1701298800,48.1225,48.125,post
1701334800,48.176,48.246,pre
1701338400,48.26,48.29,pre
1701342000,48.3,48.313,pre
1701345600,48.313,48.328,pre
1701349200,48.325,48.32,pre
1701352800,48.325,48.2,pre
1701354600,48.024,47.382,regular
1701358200,47.3888,46.72,regular
1701361800,46.73,46.6725,regular
1701365400,46.6735,46.489,regular
1701369000,46.489,46.584,regular
1701372600,46.584,46.575,regular
1701376200,46.5722,46.781,regular
1701378000,46.77,46.617,post
1701381600,46.6,46.615,post
1701385200,46.615,46.621,post
1701421200,47.217,46.96,pre
1701424800,46.964,46.862,pre
1701428400,46.862,46.917,pre
1701432000,46.923,46.607,pre
1701435600,46.603,46.566,pre
1701439200,46.566,46.534,pre
1701441000,46.525,46.368,regular
1701444600,46.3586,46.85,regular
1701448200,46.859,46.944,regular
1701451800,46.945,46.891,regular
1701455400,46.893,46.7995,regular
1701459000,46.8023,46.826,regular
1701462600,46.824,46.76,regular
1701464400,46.753,46.7485,post
1701468000,46.7485,46.7425,post
1701471600,46.743,46.76,post
1701680400,46.6,46.586,pre
1701684000,46.606,46.55,pre
1701687600,46.569,46.35,pre
1701691200,46.35,46.325,pre
1701694800,46.324,46.27,pre
1701698400,46.26,46.042,pre
1701700200,45.75,45.2895,regular
1701703800,45.277,45.306,regular
1701707400,45.3035,45.608,regular
1701711000,45.61,45.3539,regular
1701714600,45.348,45.264,regular
1701718200,45.265,45.2636,regular
1701721800,45.2671,45.512,regular
1701723600,45.506,45.385,post
1701727200,45.373,45.427,post
1701730800,45.435,45.36,post
1701766800,45.288,45.15,pre
1701770400,45.15,45.146,pre
1701774000,45.165,45.064,pre
1701777600,45.065,45.071,pre
1701781200,45.072,45.232,pre
1701784800,45.225,45.314,pre
1701786600,45.466,46.234,regular
1701790200,46.244,46.05,regular
1701793800,46.0525,46.1591,regular
1701797400,46.169,46.1405,regular
1701801000,46.147,46.399,regular
1701804600,46.3945,46.3285,regular
1701808200,46.329,46.568,regular
1701810000,46.577,46.628,post
1701813600,46.631,46.607,post
1701817200,46.611,46.682,post
1701853200,47.0,47.21,pre
1701856800,47.21,47.158,pre
1701860400,47.156,47.082,pre
1701864000,47.085,46.94,pre
1701867600,46.942,47.0905,pre
1701871200,47.09,47.183,pre
1701873000,47.2145,46.444,regular
1701876600,46.446,46.4073,regular
1701880200,46.4035,46.37,regular
1701883800,46.37,45.9355,regular
1701887400,45.939,45.8045,regular
1701891000,45.805,45.6721,regular
1701894600,45.671,45.5,regular
1701896400,45.501,45.393,post
1701900000,45.38,45.308,post
1701903600,45.311,45.424,post
1701939600,45.503,45.4,pre
1701943200,45.397,45.623,pre
1701946800,45.623,45.65,pre
1701950400,45.652,45.537,pre
1701954000,45.537,45.712,pre
1701957600,45.719,45.711,pre
1701959400,45.7,46.146,regular
1701963000,46.146,46.1735,regular
1701966600,46.177,46.413,regular
1701970200,46.413,46.351,regular
1701973800,46.3506,46.484,regular
1701977400,46.489,46.42,regular
1701981000,46.425,46.598,regular
1701982800,46.598,46.548,post
1701986400,46.548,46.596,post
1701990000,46.596,46.574,post
1702026000,46.502,46.94,pre
1702029600,46.949,46.918,pre
1702033200,46.918,46.728,pre
1702036800,46.713,46.699,pre
1702040400,46.696,46.566,pre
1702044000,46.576,46.476,pre
1702045800,46.595,47.5639,regular
1702049400,47.568,47.5823,regular
1702053000,47.587,47.4512,regular
1702056600,47.4505,47.572,regular
1702060200,47.572,47.676,regular
1702063800,47.679,47.5135,regular
1702067400,47.51,47.508,regular
1702069200,47.508,47.5005,post
1702072800,47.5,47.478,post
1702076400,47.477,47.497,post
1702285200,47.436,47.545,pre
1702288800,47.545,47.387,pre
1702292400,47.386,47.215,pre
1702296000,47.223,47.596,pre
1702299600,47.593,47.6365,pre
1702303200,47.6262,47.715,pre
1702305000,47.125,46.26,regular
1702308600,46.266,46.028,regular
1702312200,46.029,46.224,regular
1702315800,46.225,46.5475,regular
1702319400,46.5455,46.827,regular
1702323000,46.8255,46.5425,regular
1702326600,46.545,46.638,regular
1702328400,46.637,46.5855,post
1702332000,46.594,46.525,post
1702335600,46.525,46.4805,post
1702371600,46.619,46.762,pre
1702375200,46.788,46.823,pre
1702378800,46.818,46.817,pre
1702382400,46.816,46.799,pre
1702386000,46.796,46.821,pre
1702389600,46.783,46.3525,pre
1702391400,46.046,47.006,regular
1702395000,47.0075,47.0702,regular
1702398600,47.0705,46.888,regular
1702402200,46.8748,46.9435,regular
1702405800,46.944,47.247,regular
1702409400,47.2461,47.477,regular
1702413000,47.473,47.6584,regular
1702414800,47.657,47.68,post
1702418400,47.685,47.6185,post
1702422000,47.61,47.641,post
1702458000,47.625,47.622,pre
1702461600,47.631,47.463,pre
1702465200,47.455,47.53,pre
1702468800,47.536,47.52,pre
1702472400,47.52,47.494,pre
1702476000,47.495,47.495,pre
1702477800,47.629,48.3405,regular
1702481400,48.3405,48.275,regular
1702485000,48.2805,48.135,regular
1702488600,48.136,47.866,regular
1702492200,47.866,48.32,regular
1702495800,48.315,47.983,regular
1702499400,47.9825,48.09,regular
1702501200,48.088,48.0101,post
1702504800,48.01,48.176,post
1702508400,48.168,48.3,post
1702544400,48.598,48.412,pre
1702548000,48.423,48.506,pre
1702551600,48.509,48.439,pre
1702555200,48.441,48.5,pre
1702558800,48.501,48.36,pre
1702562400,48.361,48.412,pre
1702564200,48.475,48.134,regular
1702567800,48.135,48.2074,regular
1702571400,48.2075,48.23,regular
1702575000,48.223,47.563,regular
1702578600,47.566,48.0335,regular
1702582200,48.032,48.12,regular
1702585800,48.111,48.35,regular
1702587600,48.342,48.25,post
1702591200,48.27,48.22,post
1702594800,48.219,48.2435,post
1702630800,48.29,48.38,pre
1702634400,48.387,48.22,pre
1702638000,48.217,48.207,pre
1702641600,48.207,48.205,pre
1702645200,48.206,48.269,pre
1702648800,48.288,48.395,pre
1702650600,48.4,49.273,regular
1702654200,49.275,49.131,regular
1702657800,49.134,49.0875,regular
1702661400,49.093,49.214,regular
1702665000,49.214,48.972,regular
1702668600,48.97,48.965,regular
1702672200,48.965,48.944,regular
1702674000,48.944,48.909,post
1702677600,48.904,48.9205,post
1702681200,48.9205,48.929,post
1702890000,49.163,49.017,pre
1702893600,49.017,49.087,pre
1702897200,49.087,48.94,pre
1702900800,48.937,49.125,pre
1702904400,49.115,49.131,pre
1702908000,49.13,49.206,pre
1702909800,49.4,49.973,regular
1702913400,49.973,49.795,regular
1702917000,49.791,49.8195,regular
1702920600,49.8204,49.92,regular
1702924200,49.924,50.275,regular
1702927800,50.275,50.394,regular
1702931400,50.4,50.081,regular
1702933200,50.077,50.031,post
1702936800,50.049,50.07,post
1702940400,50.051,50.02,post
1702976400,49.902,50.225,pre
1702980000,50.225,50.191,pre
1702983600,50.186,50.2,pre
1702987200,50.16,49.569,pre
1702990800,49.57,49.424,pre
1702994400,49.414,49.338,pre
1702996200,49.424,49.55,regular
1702999800,49.554,49.1375,regular
1703003400,49.137,49.302,regular
1703007000,49.2962,49.163,regular
1703010600,49.164,49.463,regular
1703014200,49.459,49.5,regular
1703017800,49.499,49.6129,regular
1703019600,49.6075,49.544,post
1703023200,49.545,49.539,post
1703026800,49.539,49.545,post
1703062800,49.567,49.097,pre
1703066400,49.101,49.16,pre
1703070000,49.175,49.149,pre
1703073600,49.149,49.365,pre
1703077200,49.368,49.298,pre
1703080800,49.293,49.33,pre
1703082600,49.655,49.744,regular
1703086200,49.744,49.812,regular
1703089800,49.8105,49.779,regular
1703093400,49.7765,49.841,regular
1703097000,49.844,49.4784,regular
1703100600,49.485,48.363,regular
1703104200,48.372,48.11,regular
1703106000,48.111,48.351,post
1703109600,48.355,48.25,post
1703113200,48.263,48.283,post
1703149200,48.576,48.719,pre
1703152800,48.717,48.564,pre
1703156400,48.566,48.65,pre
1703160000,48.642,48.69,pre
1703163600,48.691,48.716,pre
1703167200,48.716,48.84,pre
1703169000,48.811,48.642,regular
1703172600,48.651,48.713,regular
1703176200,48.715,48.655,regular
1703179800,48.65,48.555,regular
1703183400,48.568,48.612,regular
1703187000,48.614,48.916,regular
1703190600,48.919,48.997,regular
1703192400,48.99,48.952,post
1703196000,48.955,48.9582,post
1703199600,48.954,48.951,post
1703235600,48.976,48.745,pre
1703239200,48.748,48.772,pre
1703242800,48.778,48.815,pre
1703246400,48.814,49.108,pre
1703250000,49.113,49.08,pre
1703253600,49.085,49.3002,pre
1703255400,49.195,49.214,regular
1703259000,49.216,49.045,regular
1703262600,49.042,48.957,regular
1703266200,48.953,49.028,regular
1703269800,49.026,48.5791,regular
1703273400,48.571,48.812,regular
1703277000,48.8135,48.827,regular
1703278800,48.83,48.805,post
1703282400,48.8075,48.814,post
1703286000,48.8185,48.831,post
1703581200,48.827,48.919,pre
1703584800,48.918,48.852,pre
1703588400,48.852,48.795,pre
1703592000,48.795,48.914,pre
1703595600,48.914,48.94,pre
1703599200,48.9325,48.916,pre
1703601000,48.968,49.3856,regular
1703604600,49.402,49.325,regular
1703608200,49.325,49.3506,regular
1703611800,49.3508,49.3494,regular
1703615400,49.351,49.3341,regular
1703619000,49.335,49.452,regular
1703622600,49.452,49.281,regular
1703624400,49.279,49.318,post
1703628000,49.32,49.3135,post
1703631600,49.313,49.3325,post
1703667600,49.355,49.356,pre
1703671200,49.356,49.367,pre
1703674800,49.369,49.354,pre
1703678400,49.363,49.449,pre
1703682000,49.443,49.526,pre
1703685600,49.523,49.511,pre
1703687400,49.511,49.1985,regular
1703691000,49.202,49.3623,regular
1703694600,49.361,49.403,regular
1703698200,49.409,49.426,regular
1703701800,49.427,49.413,regular
1703705400,49.418,49.3739,regular
1703709000,49.378,49.421,regular
1703710800,49.421,49.436,post
1703714400,49.438,49.433,post
1703718000,49.433,49.4395,post
1703754000,49.854,49.575,pre
1703757600,49.576,49.598,pre
1703761200,49.595,49.595,pre
1703764800,49.595,49.58,pre
1703768400,49.58,49.698,pre
1703772000,49.708,49.6435,pre
1703773800,49.643,49.603,regular
1703777400,49.604,49.659,regular
1703781000,49.665,49.723,regular
1703784600,49.725,49.762,regular
1703788200,49.7623,49.626,regular
1703791800,49.6275,49.5244,regular
1703795400,49.5245,49.52,regular
1703797200,49.52,49.595,post
1703800800,49.595,49.56,post
1703804400,49.56,49.5625,post
1703840400,49.576,49.664,pre
1703844000,49.656,49.612,pre
1703847600,49.613,49.654,pre
1703851200,49.65,49.73,pre
1703854800,49.725,49.686,pre
1703858400,49.679,49.7335,pre
1703860200,49.813,49.838,regular
1703863800,49.835,48.812,regular
1703867400,48.808,48.99,regular
1703871000,48.987,49.4228,regular
1703874600,49.425,49.7895,regular
1703878200,49.7868,49.734,regular
1703881800,49.733,49.526,regular
1703883600,49.526,49.497,post
1703887200,49.5,49.4605,post
1703890800,49.452,49.448,post
1704186000,49.522,49.5,pre
1704189600,49.517,49.381,pre
1704193200,49.381,48.847,pre
1704196800,48.836,48.996,pre
1704200400,49.003,48.982,pre
1704204000,48.982,49.253,pre
1704205800,49.125,47.667,regular
1704209400,47.671,48.116,regular
1704213000,48.1175,48.1085,regular
1704216600,48.1159,48.186,regular
1704220200,48.179,48.188,regular
1704223800,48.18,47.884,regular
1704227400,47.886,48.185,regular
1704229200,48.168,48.12,post
1704232800,48.119,48.115,post
1704236400,48.1108,47.992,post
1704272400,47.82,47.691,pre
1704276000,47.696,47.599,pre
1704279600,47.61,47.57,pre
1704283200,47.595,47.349,pre
1704286800,47.341,47.525,pre
1704290400,47.526,47.412,pre
1704292200,47.45,47.4945,regular
1704295800,47.4905,47.7515,regular
1704299400,47.7504,47.774,regular
1704303000,47.768,47.6243,regular
1704306600,47.63,47.693,regular
1704310200,47.695,47.652,regular
1704313800,47.649,47.57,regular
1704315600,47.569,47.541,post
1704319200,47.541,47.545,post
1704322800,47.55,47.621,post
1704358800,47.501,47.879,pre
1704362400,47.881,47.915,pre
1704366000,47.919,47.93,pre
1704369600,47.93,47.73,pre
1704373200,47.726,47.738,pre
1704376800,47.719,47.726,pre
1704378600,47.767,47.955,regular
1704382200,47.947,48.3057,regular
1704385800,48.303,48.269,regular
1704389400,48.2688,48.28,regular
1704393000,48.281,48.144,regular
1704396600,48.144,48.1959,regular
1704400200,48.19,47.994,regular
1704402000,47.995,47.97,post
1704405600,47.9705,47.99,post
1704409200,47.99,48.08,post
1704445200,48.14,47.87,pre
1704448800,47.874,47.756,pre
1704452400,47.76,47.805,pre
1704456000,47.803,47.96,pre
1704459600,47.958,48.07,pre
1704463200,48.069,48.2866,pre
1704465000,48.462,48.952,regular
1704468600,48.951,49.3875,regular
1704472200,49.39,49.0413,regular
1704475800,49.037,49.156,regular
1704479400,49.1513,49.2099,regular
1704483000,49.203,48.8685,regular
1704486600,48.862,49.09,regular
1704488400,49.087,49.184,post
1704492000,49.18,49.1675,post
1704495600,49.1675,49.173,post
1704704400,49.09,48.77,pre
1704708000,48.762,48.929,pre
1704711600,48.935,48.894,pre
1704715200,48.9,49.476,pre
1704718800,49.451,49.5114,pre
1704722400,49.5,49.579,pre
1704724200,49.512,51.326,regular
1704727800,51.327,51.282,regular
1704731400,51.2869,51.1863,regular
1704735000,51.187,51.512,regular
1704738600,51.513,51.74,regular
1704742200,51.7434,51.8703,regular
1704745800,51.869,52.255,regular
