ts,open,close,session
1753448400,214.24,214.63,pre
1753450200,214.7,214.5853,regular
1753453800,214.59,214.51,regular
1753457400,214.5,214.3896,regular
1753461000,214.39,214.17,regular
1753464600,214.1704,213.89,regular
1753468200,213.91,213.5,regular
1753471800,213.505,213.96,regular
1753473600,213.96,214.0199,post
1753477200,214.0,213.88,post
1753480800,213.8802,213.92,post
1753484400,213.9202,213.95,post
1753689600,214.56,214.42,pre
1753693200,214.43,214.38,pre
1753696800,214.42,214.47,pre
1753700400,214.43,214.36,pre
1753704000,214.35,214.38,pre
1753707600,214.33,214.01,pre
1753709400,214.03,214.52,regular
1753713000,214.535,214.435,regular
1753716600,214.44,214.54,regular
1753720200,214.535,213.645,regular
1753723800,213.635,213.8,regular
1753727400,213.82,213.43,regular
1753731000,213.42,214.04,regular
1753732800,214.04,213.9,post
1753736400,213.93,213.92,post
1753740000,213.93,214.12,post
1753743600,214.21,214.1106,post
1753776000,214.05,214.16,pre
1753779600,214.16,214.01,pre
1753783200,214.01,214.0,pre
1753786800,214.0,213.88,pre
1753790400,213.88,214.03,pre
1753794000,214.0,214.16,pre
1753795800,214.16,213.05,regular
1753799400,213.04,211.9,regular
1753803000,211.881,212.0,regular
1753806600,211.99,212.2,regular
1753810200,212.21,211.96,regular
1753813800,211.965,211.89,regular
1753817400,211.89,211.35,regular
1753819200,211.34,211.2427,post
1753822800,211.24,211.45,post
1753826400,211.4482,211.43,post
1753830000,211.42,211.29,post
1753862400,211.38,211.4,pre
1753866000,211.45,211.6,pre
1753869600,211.69,211.82,pre
1753873200,211.82,211.99,pre
1753876800,211.98,210.49,pre
1753880400,210.45,211.84,pre
1753882200,211.895,210.61,regular
1753885800,210.62,209.715,regular
1753889400,209.72,210.12,regular
1753893000,210.11,209.7565,regular
1753896600,209.75,209.855,regular
1753900200,209.855,208.52,regular
1753903800,208.51,209.02,regular
1753905600,209.05,208.2,post
1753909200,208.1,207.95,post
1753912800,207.81,208.46,post
1753916400,208.4,208.73,post
1753948800,209.3,209.41,pre
1753952400,209.37,209.31,pre
1753956000,209.34,209.38,pre
1753959600,209.3,209.0,pre
1753963200,209.02,209.2,pre
1753966800,209.2,208.17,pre
1753968600,208.38,208.8424,regular
1753972200,208.86,208.2828,regular
1753975800,208.27,208.9545,regular
1753979400,208.95,208.665,regular
1753983000,208.665,208.61,regular
1753986600,208.61,208.5699,regular
1753990200,208.57,207.61,regular
1753992000,207.61,210.5,post
1753995600,210.33,212.61,post
1753999200,212.6,212.25,post
1754002800,212.3,212.6,post
1754035200,211.76,211.08,pre
1754038800,211.08,211.7,pre
1754042400,211.7,211.1,pre
1754046000,211.06,211.18,pre
1754049600,211.18,211.1,pre
1754053200,211.08,210.8,pre
1754055000,210.89,205.36,regular
1754058600,205.33,203.44,regular
1754062200,203.42,202.75,regular
1754065800,202.76,201.9825,regular
1754069400,201.9801,203.55,regular
1754073000,203.55,203.19,regular
1754076600,203.18,202.27,regular
1754078400,202.27,202.38,post
1754082000,202.5,202.68,post
